QQQ,SPY
0.0007040477726787397,-0.0008621144813492077
0.006771845602757454,0.003643985657883153
-0.0028828929590662966,-0.0011465588136837512
-0.0008757810935543509,0.0013392591826979494
0.0008765487583846099,-0.00014330321127353773
0.0014017530721546212,0.0011465039715561343
-0.0025369998592670306,-0.004151199241064996
0.009998382492857116,0.009535293269483436
-0.006165362924946738,-0.010204831704724526
-0.016950922315886463,-0.014002910494186449
0.023376008880217736,0.019502964089708197
-0.004516401064854736,-0.006058574004142225
8.750542791435834e-05,-0.006719522717347104
-0.01517928808891833,-0.0077796488659787055
0.004517352130186891,0.0025808965945319784
-0.023015651111770397,-0.01938080781327245
0.007581963782182122,0.0050524160738940616
0.006091439904574614,0.010497433507083542
0.014869614353383298,0.01463209072075422
-0.014563895764885926,-0.015238053688265807
-0.019182472479339574,-0.01781484021511981
0.011107929796202898,0.00824893119461878
0.006573766608221954,0.009074228769554216
0.00742538905622947,0.012383434684278605
-0.00017766489900383764,-0.001650640471441811
-0.000533089408287446,-0.002284969480504939
0.015729253524720654,0.01067211346508068
-0.00901141598750832,-0.0070878915818427535
-0.012447879786033123,-0.010003532734646048
-0.021097923308847966,-0.013979225300882248
-0.0017354174085015828,0.001691430049162168
-0.00960551771551632,-0.012614075864923024
-0.03131367979576505,-0.02399165185197527
-0.008200473034889022,-0.01097683914707015
0.0030765790951698957,0.0009900946694665347
0.011597511117078962,0.008068348569654438
-0.03448901735134824,-0.024940471788804208
0.021295652914784968,0.01641651618833384
-0.03103723905714373,-0.021466075283384067
0.0021818533549160524,0.0013312553536872773
-0.0030670370959346993,-0.012815299467863084
0.0009921642899313188,0.005602098016996626
0.02895406806481904,0.020515512700839622
-0.014841017374620735,-0.015116801741465236
0.008999677908286374,0.013643444102443558
-0.024915253107862023,-0.010883363532219303
0.014118312070197536,0.0052092020927012594
0.02088223935467237,0.0243772732973786
0.0026890812300559563,-0.00036130933327616077
-0.021645476606292458,-0.018022171150216426
-0.004796706709982335,0.005994889710239537
-9.868247625399729e-05,0.0015682309112639015
-0.03472702143754314,-0.019049971677020272
-0.01528755079615951,-0.013461213352159773
-0.0031046558404437263,5.3967478560235094e-05
0.003841530067179022,-0.0008628538335452296
-0.0014481678290431121,-0.013007802826571657
0.015224933084434955,0.020616668448345532
0.02254667396843102,0.016878507263551557
0.022648113634153866,0.016334430803492506
-0.011414828499757834,-0.004095564597000001
0.00296058773101171,-0.0004688418218460333
0.016235247399882136,0.01447919276255738
-0.016459805274363415,-0.012629577190113483
0.009549129822636004,0.004575678193341037
0.009848993588483346,0.012112257698557949
-0.0012557009074043446,-0.002301750174189876
-0.008991306004404453,-0.00784279433349322
0.03209724981075879,0.023507115772207543
0.0003783917869490949,0.004492730588238514
-0.0018901608260418756,0.003919325052106348
0.00037881003296580396,0.0032535026002931122
-0.006150892828449717,0.0007983680745655697
-0.008284360414090197,-0.010917556859653788
0.006432678241166334,0.004939461483659313
-0.0015260906544218855,0.0008023927590898872
0.017485195428475375,0.01613699051411177
0.0016903403709880305,-0.001282185862477192
-0.00037480980473603154,-0.001629652443356
0.008908945926804579,0.005787249686619811
-0.0005574591363970427,0.0063439589201765845
0.0015669921885552718,0.00392959103647339
0.003911731341561975,0.0014191188932510812
0.003061711141620682,-0.0005372236189398194
-0.008231675845420283,-0.006599805837363637
0.0002796871855563765,-0.0004430153438430562
-0.0013984252294318988,0.0005906858909190404
0.016058213910359997,0.009250339244533112
0.004869796295431383,0.004387512493826851
-0.001463258841715831,-0.0024268206471141918
0.01062293976718065,0.006812131005598854
-0.0038053809528245663,-0.003238038892443007
-0.009641775252620999,-0.009987964050858888
0.01644015329216697,0.010921229811223565
-0.014367229300212947,-0.011965902961378339
-0.0007331334431512904,0.0026968236352962194
-0.0036697038952842043,-0.002347147382515291
0.00837919829484668,0.0093129117575248
0.012784447855743064,0.010100919247391538
9.011118396018425e-05,4.794765212334795e-05
-0.0025244304346233593,-0.0011059109428761538
0.005332410702546531,0.007026799497764857
-0.006113088058232852,0.003154388332857083
0.0008139368062090035,0.0009530726475022178
9.010988022395416e-05,-0.005378677857680092
-0.015092339927253562,0.0
0.0,-0.0017226202201507945
-0.004863467316436609,0.0014858725576369913
-0.00802194332581374,0.002058040615422696
-0.012083962307435359,-0.009075554962721166
-0.005269208572410755,-0.005398969602916859
0.00945904951261256,0.007948813137379052
-0.009276765199535686,-0.008703239270744678
-0.006431548749409544,-0.005578396223179682
-0.0002854136389198736,-0.00019519592171701738
0.0053324274139330274,0.0036588786216043
0.0028411990867796,0.0008263951261213709
0.013694634900275338,0.01243404396587433
-0.009037354616989735,-0.00935472764289813
-0.0044190141952460404,0.00029072434950538906
-0.0036830238733943643,-0.008714453629407148
0.012511747743269463,0.009865473036159589
-0.012544337626543722,-0.009333643386817525
0.0036025121055729414,0.0002926313241748968
-0.005195396927030416,-0.003464745981494377
0.011015097707454125,0.006317531553426292
-0.001315085506611413,-0.0013628328063712836
0.02003162755295418,0.012962627555370698
0.007191960349664184,0.006782923321635437
0.0029292091239923046,0.0002864369548942758
0.005202980271865609,0.004299322403921613
0.0019065522695795867,-0.0019024699326906092
9.065064984548066e-05,0.0020491022404756087
0.0020842584258646824,0.0030437376898948543
-0.0047024225193330604,-0.0029867931592539865
0.003634286966418099,0.005088152121164313
-0.0025345745333017478,0.0015614061519908518
0.0017242707059099693,0.0032596227607550876
-0.001630898470342479,-0.0013654756959079473
-0.011343868305663918,-0.009477516855818657
-0.00835319675526991,-0.0077118351227521975
0.0,-0.00196690722591919
-0.0028698815593287685,-0.0013940670015052392
0.0029707697583758463,0.002984733522651606
-0.011721395358109676,-0.003724386827861914
0.006291817687585244,0.006440211365144499
0.0031728234704349045,0.0028383838762680025
-0.0024185851613635068,-0.0016309426921858883
0.014266940526530325,0.013022371340464467
-0.04118774154160676,-0.03590933329523405
-0.01984841471168286,-0.017909737628197364
0.021913151847312573,0.018035920056225674
0.017710311211425633,0.017028023985259377
0.01156997745307109,0.013645152144852402
0.005021428747617129,0.0021005317044882066
-0.00610642862912969,-0.007192972550385868
0.00819195351355928,0.005997730395502776
0.0029548241290602295,-0.0006200863354874908
0.015466824400288681,0.014890460388189197
0.005711827681579518,0.0035269025044573077
0.0050479781277508184,0.007263220747115939
-0.0024217982423041517,-0.00013954350563449847
0.00683368232006476,0.005583673324032423
-0.001607830126174714,-0.0013418909176881044
0.0066191170692011525,0.002687223841493891
-0.0036432336563673173,-0.0010164697406634948
0.01168314023861039,0.0041630304311222055
-0.0022923001939180176,-0.003777214913841309
0.004152630393464252,0.0044849132766850985
8.799150126681532e-05,-0.0027156981527478585
0.0011438604624824933,0.00046146776844313564
0.0069427039218161735,-0.0010610579551310062
0.0034910207004836824,0.001154730348125188
0.002174412418225913,0.001614529028543643
0.00529367070015474,-0.0008291376650043647
-0.007596790931643893,-0.006407240986742058
0.00330536219795019,0.002922584831770658
0.0028614554939649928,0.0010640196783404665
0.00959606458155049,0.00817899560574964
-0.001113230222448136,-0.000595709365938224
0.0023147400545662222,0.0005960644471121324
-0.0025660556463559248,-0.0024751659191878383
0.004287599243748108,0.004640658130586672
0.0006828675350920577,-0.0008687122283177473
0.004266519702825988,0.0028835731782927976
-0.00552278064923073,-0.0051574907543540105
0.0017942860217465828,0.0018811096742539224
0.0002559864325109018,0.0022437305559916965
-0.0002559209202275259,-0.00146222287343023
0.0007674041629541772,-4.5561237018376666e-05
0.0017895602260966648,0.0020135417084701235
-0.006464726641891461,-0.00511484409216334
-0.0016269590613656737,-0.0006888360175844044
0.0014580246936839458,-0.001883031193553486
0.0013699901504522494,0.004923887216899292
-0.0032494664821359764,-0.0016486967911913952
-0.0010295367015035195,-0.0028439036370726534
0.002576424468743843,4.62933795659648e-05
0.003255242503124922,0.00450801665604339
0.006232859705285199,0.0030223630689496517
0.000593920168623141,-9.140392957629473e-05
-0.005851285154667818,-0.0022830420422895736
-0.025164235214353736,-0.023934849844182704
0.01793845729267285,0.014347460799235323
-0.008940081387034948,-0.014375546387953353
0.004770547822178228,-0.00037539455687862766
0.015538612765047644,0.009993251498505717
-0.0004773953112614526,-0.0038659223247118346
-0.004348088447923448,0.00018770544224344654
0.0018837376028513209,4.675235122619803e-05
0.009829352615486009,0.011245562347912186
0.00795600479724845,0.006301448543329702
-0.006382079225674797,-0.005479128719184656
-0.008366434938283929,-0.008102212222070526
0.009886090889477783,0.006207959909915184
0.0016878314557617902,0.004963415692217588
-0.007245268383249681,-0.009047099598407549
0.007467584595442833,0.007545907755122538
-0.0014317455214880592,-0.0024041004423205337
-0.0015184213511759692,-0.005097548057980239
0.0035481882236163553,0.004425215847514874
-0.0005050723489492537,0.0006953731687491249
-0.002189821190466179,-0.0034292729707656733
0.006330799825871258,0.005208212932245049
-0.014259652121212829,-0.012629640792983787
-0.0008508152535379176,0.0013124949669522934
-0.0035769646710194225,-0.003275657931963827
0.0011967405037034418,0.0005160690632155518
-0.002731662079598296,-0.0034718264599594706
0.008902497530886011,0.006262493862009055
-8.4980683422331e-05,0.00266658616097204
-0.0011878333958804665,-0.0018666972037960639
0.0037381228819981516,0.00046765009453975104
0.012018538845195215,0.004252769885878083
-0.0031780601573702105,-0.003350614833105059
-0.006796070224946771,-0.002007744380303489
-0.004561395257089651,-0.0026669554349495472
-0.006279581689078717,-0.002954917109253663
-0.0009394680769732044,4.694371531477337e-05
-0.007521910141552901,-0.007245248167166207
-0.008009806128340902,-0.006018948057500806
-0.009810893104575058,-0.004577014073616437
-0.0035069483166000337,-0.0011014301959220152
0.023757030564005577,0.022056866374256634
0.006532236309590322,0.004503955392481718
0.004610790304165002,0.01060187942520252
-0.01614928051759379,0.002495595660223282
0.0004318775108709261,-0.002304749648489257
-0.010103842064569712,0.000785201908887645
0.013870571636580786,0.007802966727455729
0.00593733256381368,-0.0018786830886218242
0.007270667730082003,0.005140967399005714
-0.0037366725872808315,-0.0022375637995872832
0.01039903652973595,0.007551297130661938
0.0030368932581283925,0.001953447792113927
-0.00403684026322193,0.0005439905941653222
0.003208785228457023,0.0037152879366122438
-0.0022727022734060354,-0.0046945801369142615
0.0034588293104609313,0.0019501236546777267
-0.012106859236521439,-0.0023990961236782793
-0.01727644066528633,-0.003675568948893315
0.001991707159791911,0.0005008113899185318
0.007778700038667541,0.006009055510641348
0.002401482753234374,0.003167287633077054
0.012662734639856232,0.013081020668672672
0.0017740377833703747,0.002448761817336109
0.007843420196690598,0.006040008509017092
-0.00451891506101032,-0.001147517432225631
0.01260944739016634,0.006673843546258329
-0.0020753599369218723,-0.008254085209502215
0.001580569974774626,0.00411729780148562
-0.003706984729358598,-0.0019560872100280458
0.0040968542990345025,0.00217734388031654
0.0038306683530726637,0.003857631972663089
-0.0007466287583514086,-0.0027824266373577267
-0.0028224064622708323,-0.0017273936266207768
0.0006660307732357929,0.0014639905218509774
0.005157932609638705,0.002481216953954979
-0.007780219971593394,-0.008264632432236518
-0.0014180309459634888,-0.0002228068113440118
-0.010274535874378987,-0.0036549866340800374
0.008946206576042837,0.007649917041488541
0.005437503774163854,0.005949311847498473
0.005657965860578207,-0.000794557317182254
0.008769580006742217,0.003578002806577274
0.0032805869534744403,-0.003300999763751533
0.0022070958896931447,0.0
0.0026916869856756787,0.002825953298796202
-0.001545451283821997,-0.002510015716632341
0.0034219892794240536,0.002295774617378621
-0.0030045713166798604,-0.0035233781454074853
0.0020363032327508357,0.0022096943212297493
-0.00048756967007523855,-0.003704330294875713
0.002195232502496536,0.0036738088435628313
0.0008114943156658505,-0.0026021885342323303
0.0067286490537803445,0.006411941349613537
0.010066050186098296,0.008655378406297265
0.0010363687826340229,-0.0010454336534367892
0.001911459164498197,-0.0015697533847282008
-0.00779007874478721,-0.0062015569140008164
-0.0020027966928277685,-8.779656273372183e-05
0.006903639118482241,0.0003951962437025447
-0.0008770068394662323,0.0006590417994181141
0.002872841010386651,0.006892837902322091
0.0011935451717182133,-0.001787616298408623
0.003655665989655832,4.386331883643457e-05
0.0016626103187058483,0.001310330468436538
0.0036365609066855153,0.005932880656353667
0.0033079276804501845,0.003945858702661953
0.005652445053667465,0.005442553090989177
0.0033569522830503296,0.003995429449753507
0.005912779932122358,0.005220578222212335
-0.00030908309978927573,-0.0008516152229951501
0.00433250843948807,0.0015762635848393103
0.0049303190714728995,0.0059555069393075755
0.0003833214771877813,-0.000888052149054297
-0.003755036646845844,0.0006768664391803014
0.0019230942801717887,0.0012692111419898566
0.0012279955144554044,0.0015625914901424842
-0.003066657830681163,-0.0026993192500441854
0.010921237701268183,0.013997570395824388
-0.005020945747926997,-0.006297198751128552
0.0018349163170983118,0.0006294372457391617
-0.0022136417875582293,-0.0029779129911949864
-0.0016825939766589304,-0.002987028612426945
0.001762505376838197,-0.0018563570783624028
0.0007645709034593828,0.001268270841608743
0.004203411727951689,0.0035039694982486047
0.0016746963604272747,0.0005048966049463477
-0.0024313518644719645,-0.003826523186662767
0.006169411298277971,0.00865351219975885
-0.0006812870045100894,-0.0019668393438861953
-0.0003491823028327623,-0.0017564337413993325
0.0009110978922775015,-0.0010969237109104135
-0.015173184764174175,-0.012839279519962998
0.006779247882919837,0.0023530762552732565
-0.0025254472690763308,-0.001066974430374068
0.0020713657229860516,-0.0007264905488754136
0.0016077457662211359,-0.0010263618152218656
0.0061144530961396715,0.0072771338998463
0.00463390352401194,0.0009347223320039788
0.0016632829644418479,0.0031842443612710714
-0.0006796199663664515,-0.0023277301020503405
-0.0006039481002385605,-0.0017393233936516816
0.0015867796321100691,0.0006374320851592064
-0.0040746620354953356,-0.00297261521671921
0.0005300043925315912,0.0028112118793581775
-0.0005297236366772484,-0.0010192516500678872
0.00037860953430235433,0.000595126814981084
-0.004317280112917099,-0.0011898422702736333
-0.00403201231874406,-0.004381783881680423
-0.003972030715507779,-0.006494947781627847
0.008282362447972424,0.008859830073772335
-0.001521372118075015,-0.00298444467652903
0.0015996624985259444,-0.0018383599620719338
0.00836583715213668,0.00813918574955208
-0.00022651767297710013,-0.0031870245505802863
0.012069870734438215,0.010998015027241292
0.0072306195570503995,0.0058186277899823224
-0.0014058131206236002,-0.0006287546714986991
0.0060021035191393235,0.0008390621796747766
0.0017685309057438037,-0.002179630354290696
0.008897593466657527,0.0025199838294196475
0.0016762622941401961,0.0003772228735083871
-0.003201416709162186,-0.0012144042462202131
0.0003645584568661153,0.0011742490812849393
0.0036483811524075094,0.003936783165309876
0.0021814236090722527,-0.00016713526658951317
0.003482610266839492,-0.0009177958919788232
0.0005781287056256801,0.001795958950259191
-0.0007950949422484976,-0.0020426825431568707
0.0022417724882402013,-0.0016709626432990232
0.003174858810029324,0.005523318512097752
0.0041712682697727654,-0.0009155691188970083
-0.025426172859615015,-0.017744115498970037
0.00874588953281541,0.004028410191957654
0.004225243224778241,0.006504536328767241
0.00841540002502894,0.0050772032454036164
0.0010073281993563388,0.0022129284940057836
0.004599863742995369,0.0023326294230989753
0.008512947831632367,0.004779569306474496
0.0017737366895274054,-0.0002068502360265123
0.0008498998614152597,-0.000868791918668621
-0.00035413848357424005,-0.0002483285688255066
0.0038927880023527095,0.007952246052766787
0.011421618061419947,0.003328354293316016
-0.00020907288503690946,-0.0007369821847973412
-0.003974341606445719,-0.0031969698584183304
0.003919764113185842,0.0018503376645626624
0.0010463320941620502,0.0004923258749007786
-0.025005509692389905,-0.0015176216393104625
-0.005357804262566379,-0.0002055197132616593
0.008115959581335597,0.004889965557796083
-0.004346191550259837,-0.0012678256543868782
-0.004436126618747593,-0.0019242632557876505
-0.004338526245402097,0.00021852987302639626
0.016720936341653836,0.008325006370904608
-0.007831746296052877,-0.00674406711022435
0.009902876060958521,-0.0002468026057896866
-0.00028452380489130125,-0.00045277373406327204
0.003837814198641709,0.001194262420683101
-0.004672665375141327,0.0006581248277466312
-0.01813927539833704,-0.008056530535250683
0.014417514153369337,0.008950703603629817
-0.01735523813237927,-0.008789075035535387
0.000363855903228405,0.001864830039303822
-0.010534876092326284,0.001695402113130795
0.00983875563265979,0.0023118637365375783
-0.009015688119523357,-0.009144086470035062
0.01078566245210455,0.006485014929992872
0.006533137661140387,0.0010737880743110217
0.002812991641877538,-0.0007426494646526338
0.011865872272281086,0.0075147512859943255
0.0022031111904861067,0.001680616535852053
0.007871911012861998,0.004663901431338102
0.0004925719782986615,-0.00012254409748990724
0.006681225843740091,0.0005296986622811417
0.005868405653582931,0.005413849199210841
0.0013195654014985791,0.00044571932983505924
-0.0004162968484786589,-0.0008904793339507
0.004580166494199345,-0.00024307445294535768
-0.0025561899484789485,0.002430913418143943
0.003255017696788265,4.049417206752892e-05
-0.006281437625760278,-0.0009296439794095335
-0.0008338082153830362,-0.0011730581006546004
-0.004240382402625809,-0.0005669641482027865
0.0023038714960172957,0.0022288237467993355
0.0027166415614068296,0.0004851435494828138
-0.003890479771754385,-0.0019399840717096994
0.0018134292167790722,0.0018220461253148912
0.006334896527967704,0.0018595088594595133
-0.001729444695710347,-0.002461176383887209
-0.0013165478964477506,-4.045015403364438e-05
-0.021440464160963124,-0.014115216811764086
0.007587196393360474,0.0014768293019118417
0.01287793007284077,0.009913211652535114
0.0006947612228334066,-0.00012170484827600525
0.0017355853258436138,0.0017443667323258083
-0.020446076110414824,-0.015590887484424831
-0.0007075424388696128,-0.001563044993366569
-0.0012744325159811387,0.0007829605911982007
0.015242815460250192,0.010456684947427686
-0.0035613668467691095,-0.003585442988272902
-0.002943512222490008,-0.0023304038680358463
-0.0021088289806043825,0.002335847335702246
0.0030993568695507623,4.118073985326376e-05
0.003932437673628275,0.0011447774251367449
0.011750426550792614,0.004737479538624356
0.010715753635549108,0.006016052924664672
-0.001368277985961841,0.0014142290795724488
-0.00897257521083794,-0.007181945515608579
0.0030413155351229904,0.003413747703615133
0.002342522623612009,-0.00012145705139410268
-0.008661782554433617,-0.0011749777084818502
0.011511337314050296,0.010665968291731165
0.002399102903802408,0.003370877565983754
0.0013679810690279126,0.00047970796423557616
-0.005873578621146347,-0.00031969824261746105
0.0034352377510309395,0.0013461336843778593
-0.001310919517349629,0.0021268720724654244
0.0017176848324951255,0.0010010522534331656
-0.003086090062238811,0.00036012347880665097
-0.006123281251624091,-0.002679155665895272
-0.0009692946545603043,0.00020036448044913335
-0.010531928719794137,-0.002044596687250433
0.0025909715783249965,0.0006026207547669138
0.009010276257061633,0.0038943508535420612
-0.00034601771989006824,0.0011997048347440753
0.007201663151683135,0.0035150875597123044
0.0008936331264175479,0.004338527718971363
0.0021293574434551044,0.002140137252830243
0.0009595735307095232,0.0011865095423000405
0.009792465246604598,0.005925244026605103
0.0013566759640444293,-0.0011389741104745887
-0.0011512911016202665,-0.0016512797417999048
0.0007458181223778393,0.0026383890436572077
0.0029807224906308605,0.001571416812388815
-0.001823527962046767,-0.0014904258533802173
0.0038571138472911493,0.0012175707455150953
0.003438149657458034,0.0013334023698032826
0.0012764121814705653,0.0007049669374161738
-0.001207600268135156,0.0009789269637565656
-0.0036948788661480547,0.00027358013833866934
0.00269682515892411,0.005160394755507003
-0.00652252247578522,-0.0038893867441909258
0.0016924401980711323,0.0017569769552869818
-0.003784369668133225,-0.004950008290309227
